surface,draw_size,tourney_level,tourney_date,winner_id,winner_name,winner_hand,winner_ht,winner_age,loser_id,loser_name,loser_hand,loser_ht,loser_age,score,round,winner_rank,winner_rank_points,loser_rank,loser_rank_points
Hard,32,A,20181231,105732,Pierre Hugues Herbert,R,188.0,27.7,109739,Maximilian Marterer,L,191.0,23.5,6-3 6-7(6) 7-6(6),R16,55.0,903.0,74.0,706.0
Hard,32,A,20181231,104925,Novak Djokovic,R,188.0,31.6,106000,Damir Dzumhur,R,172.0,26.6,6-1 6-2,R32,1.0,9045.0,47.0,985.0
Hard,32,A,20181231,105916,Marton Fucsovics,R,188.0,26.8,105657,Marius Copil,R,193.0,28.2,6-3 6-2,R32,36.0,1122.0,60.0,823.0
Hard,32,A,20181231,126094,Andrey Rublev,R,188.0,21.1,104312,Andreas Seppi,R,190.0,34.8,7-5 6-1,R32,68.0,760.0,37.0,1106.0
Hard,32,A,20181231,105932,Nikoloz Basilashvili,R,185.0,26.8,105077,Albert Ramos,L,188.0,30.9,6-1 1-6 6-1,R32,21.0,1795.0,65.0,790.0
Hard,32,A,20181231,104527,Stan Wawrinka,R,183.0,33.7,111575,Karen Khachanov,R,198.0,22.6,7-6(7) 6-4,R32,66.0,785.0,11.0,2835.0
Hard,32,A,20181231,111797,Nicolas Jarry,R,198.0,23.2,104898,Robin Haase,R,190.0,31.7,6-7(7) 6-4 7-6(4),R32,43.0,1022.0,50.0,965.0
Hard,32,A,20181231,104198,Guillermo Garcia Lopez,R,188.0,35.5,122570,Mubarak Shannan Zayid,U,,23.7,6-1 6-3,R32,105.0,543.0,,
Hard,32,A,20181231,105138,Roberto Bautista Agut,R,183.0,30.7,126610,Matteo Berrettini,R,196.0,22.7,6-1 6-4,R32,24.0,1605.0,54.0,932.0
Hard,32,A,20181231,105575,Ricardas Berankis,R,175.0,28.5,105676,David Goffin,R,180.0,28.0,3-6 6-4 7-6(4),R32,116.0,507.0,22.0,1785.0
Hard,32,A,20181231,105583,Dusan Lajovic,R,180.0,28.5,105173,Adrian Mannarino,L,183.0,30.5,6-3 7-6(5),R32,48.0,985.0,42.0,1045.0
Hard,32,A,20181231,105550,Guido Pella,L,185.0,28.6,117356,Cem Ilkel,R,185.0,23.3,7-6(1) 6-3,R32,58.0,860.0,249.0,183.0
Hard,32,A,20181231,106065,Marco Cecchinato,R,185.0,26.2,104660,Sergiy Stakhovsky,R,193.0,32.9,6-4 6-2,R32,20.0,1819.0,134.0,424.0
Hard,32,A,20181231,104269,Fernando Verdasco,L,188.0,35.1,103893,Paolo Lorenzi,R,183.0,37.0,6-3 6-4,R32,28.0,1410.0,109.0,525.0
Hard,32,A,20181231,104607,Tomas Berdych,R,196.0,33.2,104259,Philipp Kohlschreiber,R,178.0,35.2,6-4 7-6(5),R32,71.0,715.0,34.0,1125.0
Hard,32,A,20181231,109739,Maximilian Marterer,L,191.0,23.5,105376,Peter Gojowczyk,R,185.0,29.4,6-1 6-4,R32,74.0,706.0,59.0,855.0
Hard,32,A,20181231,105732,Pierre Hugues Herbert,R,188.0,27.7,106233,Dominic Thiem,R,185.0,25.3,6-3 7-5,R32,55.0,903.0,8.0,4095.0
Hard,32,A,20181231,104731,Kevin Anderson,R,203.0,32.6,103333,Ivo Karlovic,R,208.0,39.8,7-6(4) 6-7(2) 7-6(5),F,6.0,4710.0,100.0,589.0
Hard,32,A,20181231,104731,Kevin Anderson,R,203.0,32.6,104468,Gilles Simon,R,183.0,34.0,6-3 7-6(3),SF,6.0,4710.0,30.0,1370.0
Hard,32,A,20181231,103333,Ivo Karlovic,R,208.0,39.8,104327,Steve Darcis,R,178.0,34.8,7-6(3) 4-6 6-3,SF,100.0,589.0,,
Hard,32,A,20181231,104731,Kevin Anderson,R,203.0,32.6,144719,Jaume Munar,R,183.0,21.6,6-3 6-3,QF,6.0,4710.0,81.0,663.0
Hard,32,A,20181231,104468,Gilles Simon,R,183.0,34.0,105332,Benoit Paire,R,196.0,29.6,3-6 7-6(4) 6-4,QF,30.0,1370.0,52.0,935.0
Hard,32,A,20181231,104327,Steve Darcis,R,178.0,34.8,104291,Malek Jaziri,R,185.0,34.9,7-5 6-2,QF,,,45.0,1014.0
Hard,32,A,20181231,103333,Ivo Karlovic,R,208.0,39.8,105208,Ernests Gulbis,R,190.0,30.3,7-6(5) 7-6(5),QF,100.0,589.0,95.0,612.0
Hard,32,A,20181231,104731,Kevin Anderson,R,203.0,32.6,111513,Laslo Djere,R,188.0,23.5,7-6(3) 7-6(6),R16,6.0,4710.0,93.0,621.0
Hard,32,A,20181231,144719,Jaume Munar,R,183.0,21.6,104620,Simone Bolelli,R,183.0,33.2,7-5 6-0,R16,81.0,663.0,141.0,384.0
Hard,32,A,20181231,104468,Gilles Simon,R,183.0,34.0,125802,Ilya Ivashka,R,193.0,24.8,6-7(3) 6-2 6-1,R16,30.0,1370.0,91.0,622.0
Hard,32,A,20181231,105332,Benoit Paire,R,196.0,29.6,106210,Jiri Vesely,L,198.0,25.4,6-4 6-2,R16,52.0,935.0,89.0,629.0
Hard,32,A,20181231,104327,Steve Darcis,R,178.0,34.8,111581,Michael Mmoh,R,188.0,20.9,4-6 7-6(4) 6-2,R16,,,103.0,563.0
Hard,32,A,20181231,104291,Malek Jaziri,R,185.0,34.9,106368,Ramkumar Ramanathan,R,188.0,24.1,6-7(6) 7-6(5) 6-3,R16,45.0,1014.0,132.0,433.0
Hard,32,A,20181231,103333,Ivo Karlovic,R,208.0,39.8,105539,Evgeny Donskoy,R,185.0,28.6,6-4 7-5,R16,100.0,589.0,97.0,594.0
Hard,32,A,20181231,105208,Ernests Gulbis,R,190.0,30.3,111202,Hyeon Chung,R,188.0,22.6,7-6(2) 6-2,R16,95.0,612.0,25.0,1585.0
Hard,32,A,20181231,111513,Laslo Djere,R,188.0,23.5,111459,Arjun Kadhe,R,185.0,24.9,7-5 7-6(6),R32,93.0,621.0,392.0,37.0
Hard,32,A,20181231,104620,Simone Bolelli,R,183.0,33.2,104797,Denis Istomin,R,188.0,32.3,6-4 6-4,R32,141.0,384.0,92.0,622.0
Hard,32,A,20181231,144719,Jaume Munar,R,183.0,21.6,105430,Radu Albot,R,175.0,29.1,6-2 7-6(4),R32,81.0,663.0,98.0,592.0
Hard,32,A,20181231,125802,Ilya Ivashka,R,193.0,24.8,128034,Hubert Hurkacz,R,196.0,21.8,6-7(9) 6-2 6-3,R32,91.0,622.0,86.0,636.0
Hard,32,A,20181231,106210,Jiri Vesely,L,198.0,25.4,126156,Antoine Hoang,R,183.0,23.1,4-6 6-4 6-4,R32,89.0,629.0,149.0,359.0
Hard,32,A,20181231,105332,Benoit Paire,R,196.0,29.6,106329,Thiago Monteiro,L,183.0,24.5,7-6(5) 6-3,R32,52.0,935.0,120.0,475.0
Hard,32,A,20181231,104327,Steve Darcis,R,178.0,34.8,106148,Roberto Carballes Baena,R,183.0,25.7,6-3 6-4,R32,,,73.0,714.0
Hard,32,A,20181231,111581,Michael Mmoh,R,188.0,20.9,105432,Prajnesh Gunneswaran,L,188.0,29.1,7-5 6-3,R32,103.0,563.0,110.0,521.0
Hard,32,A,20181231,106368,Ramkumar Ramanathan,R,188.0,24.1,104719,Marcel Granollers,R,190.0,32.7,4-6 6-4 6-3,R32,132.0,433.0,96.0,598.0
Hard,32,A,20181231,105539,Evgeny Donskoy,R,185.0,28.6,104665,Pablo Andujar,R,180.0,32.9,6-3 5-7 7-6(6),R32,97.0,594.0,82.0,658.0
Hard,32,A,20181231,103333,Ivo Karlovic,R,208.0,39.8,200000,Felix Auger Aliassime,R,193.0,18.3,6-4 7-5,R32,100.0,589.0,108.0,527.0
Hard,32,A,20181231,105208,Ernests Gulbis,R,190.0,30.3,105155,Pedro Sousa,R,180.0,30.5,6-4 4-6 6-4,R32,95.0,612.0,104.0,550.0
Hard,32,A,20190107,105815,Tennys Sandgren,R,188.0,27.4,111815,Cameron Norrie,L,188.0,23.3,6-4 6-2,F,63.0,814.0,93.0,616.0
Hard,32,A,20190107,111815,Cameron Norrie,L,188.0,23.3,105526,Jan Lennard Struff,R,193.0,28.7,7-5 4-6 6-3,SF,93.0,616.0,58.0,855.0
Hard,32,A,20190107,105815,Tennys Sandgren,R,188.0,27.4,104259,Philipp Kohlschreiber,R,178.0,35.2,6-4 6-2,SF,63.0,814.0,34.0,1125.0
Hard,32,A,20190107,111815,Cameron Norrie,L,188.0,23.3,126203,Taylor Fritz,R,193.0,21.1,7-6(3) 6-3,QF,93.0,616.0,50.0,933.0
Hard,32,A,20190107,105526,Jan Lennard Struff,R,193.0,28.7,105807,Pablo Carreno Busta,R,188.0,27.4,7-6(5) 6-7(6) 7-6(7),QF,58.0,855.0,24.0,1705.0
Hard,32,A,20190107,105815,Tennys Sandgren,R,188.0,27.4,104919,Leonardo Mayer,R,188.0,31.6,6-3 7-6(5),QF,63.0,814.0,54.0,895.0
Hard,32,A,20190107,104259,Philipp Kohlschreiber,R,178.0,35.2,104926,Fabio Fognini,R,178.0,31.6,6-3 6-1,QF,34.0,1125.0,13.0,2315.0
Hard,32,A,20190107,126203,Taylor Fritz,R,193.0,21.1,104545,John Isner,R,206.0,33.7,7-6(3) 7-6(5),R16,50.0,933.0,10.0,3155.0
Hard,32,A,20190107,111815,Cameron Norrie,L,188.0,23.3,105311,Joao Sousa,R,185.0,29.7,7-6(5) 6-4,R16,93.0,616.0,44.0,1017.0
Hard,32,A,20190107,105807,Pablo Carreno Busta,R,188.0,27.4,103970,David Ferrer,R,175.0,36.7,1-1 RET,R16,24.0,1705.0,124.0,460.0
Hard,32,A,20190107,105526,Jan Lennard Struff,R,193.0,28.7,104907,Jose Rubin Statham,R,183.0,31.7,6-2 6-1,R16,58.0,855.0,360.0,56.0
Hard,32,A,20190107,104919,Leonardo Mayer,R,188.0,31.6,126610,Matteo Berrettini,R,196.0,22.7,5-7 7-6(5) 6-3,R16,54.0,895.0,52.0,916.0
Hard,32,A,20190107,105815,Tennys Sandgren,R,188.0,27.4,106065,Marco Cecchinato,R,185.0,26.2,6-3 6-3,R16,63.0,814.0,18.0,1889.0
Hard,32,A,20190107,104259,Philipp Kohlschreiber,R,178.0,35.2,200005,Ugo Humbert,L,188.0,20.5,6-4 6-4,R16,34.0,1125.0,98.0,584.0
Hard,32,A,20190107,104926,Fabio Fognini,R,178.0,31.6,105376,Peter Gojowczyk,R,185.0,29.4,6-2 3-6 7-6(5),R16,13.0,2315.0,60.0,830.0
Hard,32,A,20190107,126203,Taylor Fritz,R,193.0,21.1,105657,Marius Copil,R,193.0,28.2,4-6 6-3 6-4,R32,50.0,933.0,61.0,823.0
Hard,32,A,20190107,111815,Cameron Norrie,L,188.0,23.3,105332,Benoit Paire,R,196.0,29.6,6-3 6-2,R32,93.0,616.0,55.0,890.0
Hard,32,A,20190107,105311,Joao Sousa,R,185.0,29.7,133430,Denis Shapovalov,L,185.0,19.7,4-6 6-4 6-4,R32,44.0,1017.0,27.0,1440.0
Hard,32,A,20190107,103970,David Ferrer,R,175.0,36.7,104898,Robin Haase,R,190.0,31.7,6-2 6-1,R32,124.0,460.0,49.0,940.0
Hard,32,A,20190107,105526,Jan Lennard Struff,R,193.0,28.7,111513,Laslo Djere,R,188.0,23.6,7-6(5) 2-0 RET,R32,58.0,855.0,91.0,621.0
Hard,32,A,20190107,104907,Jose Rubin Statham,R,183.0,31.7,111202,Hyeon Chung,R,188.0,22.6,7-5 6-3,R32,360.0,56.0,25.0,1585.0
Hard,32,A,20190107,104919,Leonardo Mayer,R,188.0,31.6,105449,Steve Johnson,R,188.0,29.0,7-5 6-3,R32,54.0,895.0,33.0,1190.0
Hard,32,A,20190107,126610,Matteo Berrettini,R,196.0,22.7,111456,Mackenzie Mcdonald,R,178.0,23.7,6-3 6-4,R32,52.0,916.0,79.0,688.0
Hard,32,A,20190107,105815,Tennys Sandgren,R,188.0,27.4,109739,Maximilian Marterer,L,191.0,23.5,6-3 6-4,R32,63.0,814.0,70.0,732.0
Hard,32,A,20190107,200005,Ugo Humbert,L,188.0,20.5,104655,Pablo Cuevas,R,180.0,33.0,7-5 6-1,R32,98.0,584.0,90.0,630.0
Hard,32,A,20190107,104259,Philipp Kohlschreiber,R,178.0,35.2,105614,Bradley Klahn,L,190.0,28.3,6-4 7-6(2),R32,34.0,1125.0,76.0,699.0
Hard,32,A,20190107,105376,Peter Gojowczyk,R,185.0,29.4,105550,Guido Pella,L,185.0,28.6,6-1 3-6 6-2,R32,60.0,830.0,66.0,790.0
Hard,32,A,20190107,200282,Alex De Minaur,R,183.0,19.8,104312,Andreas Seppi,R,190.0,34.8,7-5 7-6(5),F,29.0,1253.0,37.0,1100.0
Hard,32,A,20190107,104312,Andreas Seppi,R,190.0,34.8,106043,Diego Schwartzman,R,170.0,26.3,7-6(3) 6-4,SF,37.0,1100.0,19.0,1880.0
Hard,32,A,20190107,200282,Alex De Minaur,R,183.0,19.8,104468,Gilles Simon,R,183.0,34.0,6-3 6-2,SF,29.0,1253.0,31.0,1210.0
Hard,32,A,20190107,104312,Andreas Seppi,R,190.0,34.8,126774,Stefanos Tsitsipas,R,193.0,20.4,4-6 6-4 6-4,QF,37.0,1100.0,15.0,2095.0
Hard,32,A,20190107,106043,Diego Schwartzman,R,170.0,26.3,106415,Yoshihito Nishioka,L,170.0,23.2,6-1 3-6 7-6(1),QF,19.0,1880.0,75.0,701.0
Hard,32,A,20190107,104468,Gilles Simon,R,183.0,34.0,105357,John Millman,R,183.0,29.5,7-5 3-6 7-6(3),QF,31.0,1210.0,38.0,1083.0
Hard,32,A,20190107,200282,Alex De Minaur,R,183.0,19.8,111442,Jordan Thompson,R,183.0,24.7,7-6(4) 6-3,QF,29.0,1253.0,72.0,715.0
Hard,32,A,20190107,126774,Stefanos Tsitsipas,R,193.0,20.4,105819,Guido Andreozzi,R,183.0,27.4,6-3 6-4,R16,15.0,2095.0,80.0,682.0
Hard,32,A,20190107,104312,Andreas Seppi,R,190.0,34.8,105373,Martin Klizan,L,190.0,29.4,7-6(2) 6-2,R16,37.0,1100.0,40.0,1050.0
Hard,32,A,20190107,106043,Diego Schwartzman,R,170.0,26.3,104198,Guillermo Garcia Lopez,R,188.0,35.5,6-2 6-3,R16,19.0,1880.0,101.0,565.0
Hard,32,A,20190107,106415,Yoshihito Nishioka,L,170.0,23.2,126094,Andrey Rublev,R,188.0,21.2,6-3 6-1,R16,75.0,701.0,84.0,655.0
Hard,32,A,20190107,105357,John Millman,R,183.0,29.5,105916,Marton Fucsovics,R,188.0,26.9,6-3 6-4,R16,38.0,1083.0,35.0,1122.0
Hard,32,A,20190107,104468,Gilles Simon,R,183.0,34.0,105023,Sam Querrey,R,198.0,31.2,7-6(5) 6-7(6) 6-4,R16,31.0,1210.0,48.0,955.0
Hard,32,A,20190107,200282,Alex De Minaur,R,183.0,19.8,124187,Reilly Opelka,R,211.0,21.3,6-4 7-6(5),R16,29.0,1253.0,102.0,561.0
Hard,32,A,20190107,111442,Jordan Thompson,R,183.0,24.7,106121,Taro Daniel,R,191.0,25.9,3-6 7-6(5) 6-0,R16,72.0,715.0,78.0,691.0
Hard,32,A,20190107,105819,Guido Andreozzi,R,183.0,27.4,105051,Matthew Ebden,R,188.0,31.1,3-6 6-3 6-4,R32,80.0,682.0,47.0,981.0
Hard,32,A,20190107,105373,Martin Klizan,L,190.0,29.4,200615,Alexei Popyrin,R,196.0,19.4,7-6(4) 4-6 7-6(5),R32,40.0,1050.0,149.0,367.0
Hard,32,A,20190107,104312,Andreas Seppi,R,190.0,34.8,104871,Jeremy Chardy,R,188.0,31.9,7-5 2-6 6-4,R32,37.0,1100.0,36.0,1120.0
Hard,32,A,20190107,104198,Guillermo Garcia Lopez,R,188.0,35.5,106045,Denis Kudla,R,180.0,26.3,7-5 6-4,R32,101.0,565.0,62.0,818.0
Hard,32,A,20190107,106415,Yoshihito Nishioka,L,170.0,23.2,105992,Ryan Harrison,R,183.0,26.6,6-4 6-2,R32,75.0,701.0,81.0,660.0
Hard,32,A,20190107,126094,Andrey Rublev,R,188.0,21.2,106298,Lucas Pouille,R,185.0,24.8,6-2 6-3,R32,84.0,655.0,30.0,1245.0
Hard,32,A,20190107,105916,Marton Fucsovics,R,188.0,26.9,105902,James Duckworth,R,183.0,26.9,3-6 6-3 6-4,R32,35.0,1122.0,238.0,206.0
Hard,32,A,20190107,105357,John Millman,R,183.0,29.5,126207,Frances Tiafoe,R,188.0,20.9,4-6 7-6(5) 7-5,R32,38.0,1083.0,39.0,1080.0
Hard,32,A,20190107,105023,Sam Querrey,R,198.0,31.2,104291,Malek Jaziri,R,185.0,34.9,6-1 4-1 RET,R32,48.0,955.0,42.0,1042.0
Hard,32,A,20190107,200282,Alex De Minaur,R,183.0,19.8,105583,Dusan Lajovic,R,180.0,28.5,6-4 6-3,R32,29.0,1253.0,45.0,1010.0
Hard,32,A,20190107,124187,Reilly Opelka,R,211.0,21.3,105077,Albert Ramos,L,188.0,30.9,6-3 6-4,R32,102.0,561.0,65.0,790.0
Hard,32,A,20190107,111442,Jordan Thompson,R,183.0,24.7,105173,Adrian Mannarino,L,183.0,30.5,6-3 6-3,R32,72.0,715.0,41.0,1045.0
Hard,128,G,20190114,104925,Novak Djokovic,R,188.0,31.6,104745,Rafael Nadal,L,185.0,32.6,6-3 6-2 6-3,F,1.0,9135.0,2.0,7480.0
Hard,128,G,20190114,126774,Stefanos Tsitsipas,R,193.0,20.4,103819,Roger Federer,R,185.0,37.4,6-7(11) 7-6(3) 7-5 7-6(5),R16,15.0,2095.0,3.0,6420.0
Hard,128,G,20190114,105683,Milos Raonic,R,196.0,28.0,100644,Alexander Zverev,R,198.0,21.7,6-1 6-1 7-6(5),R16,17.0,1900.0,4.0,6385.0
Hard,128,G,20190114,126207,Frances Tiafoe,R,188.0,20.9,104731,Kevin Anderson,R,203.0,32.6,4-6 6-4 6-4 7-5,R64,39.0,1080.0,6.0,4810.0
Hard,128,G,20190114,105138,Roberto Bautista Agut,R,183.0,30.7,105227,Marin Cilic,R,198.0,30.2,6-7(6) 6-3 6-2 4-6 6-4,R16,24.0,1605.0,7.0,4160.0
Hard,128,G,20190114,200615,Alexei Popyrin,R,196.0,19.4,106233,Dominic Thiem,R,185.0,25.3,7-5 6-4 2-0 RET,R64,149.0,360.0,8.0,4095.0
Hard,128,G,20190114,104925,Novak Djokovic,R,188.0,31.6,105453,Kei Nishikori,R,178.0,29.0,6-1 4-1 RET,QF,1.0,9135.0,9.0,3750.0
Hard,128,G,20190114,124187,Reilly Opelka,R,211.0,21.3,104545,John Isner,R,206.0,33.7,7-6(4) 7-6(6) 6-7(4) 7-6(5),R128,97.0,593.0,10.0,3155.0
Hard,128,G,20190114,105138,Roberto Bautista Agut,R,183.0,30.7,111575,Karen Khachanov,R,198.0,22.6,6-4 7-5 6-4,R32,24.0,1605.0,11.0,2835.0
Hard,128,G,20190114,106298,Lucas Pouille,R,185.0,24.8,106432,Borna Coric,R,188.0,22.1,6-7(4) 6-4 7-5 7-6(2),R16,31.0,1245.0,12.0,2435.0
Hard,128,G,20190114,105807,Pablo Carreno Busta,R,188.0,27.5,104926,Fabio Fognini,R,178.0,31.6,6-2 6-4 2-6 6-4,R32,23.0,1705.0,13.0,2315.0
Hard,128,G,20190114,104607,Tomas Berdych,R,196.0,33.3,106378,Kyle Edmund,R,188.0,24.0,6-3 6-0 7-5,R128,57.0,865.0,14.0,2150.0
Hard,128,G,20190114,104745,Rafael Nadal,L,185.0,32.6,126774,Stefanos Tsitsipas,R,193.0,20.4,6-2 6-4 6-0,SF,2.0,7480.0,15.0,2095.0
Hard,128,G,20190114,104925,Novak Djokovic,R,188.0,31.6,106421,Daniil Medvedev,R,198.0,22.9,6-4 6-7(5) 6-2 6-3,R16,1.0,9135.0,19.0,1865.0
Hard,128,G,20190114,106298,Lucas Pouille,R,185.0,24.8,105683,Milos Raonic,R,196.0,28.0,7-6(4) 6-3 6-7(2) 6-4,QF,31.0,1245.0,17.0,1900.0
Hard,128,G,20190114,105936,Filip Krajinovic,R,185.0,26.8,106065,Marco Cecchinato,R,185.0,26.2,4-6 0-6 6-1 7-6(8) 6-4,R128,93.0,620.0,18.0,1889.0
