surface,draw_size,tourney_level,tourney_date,winner_id,winner_name,winner_hand,winner_ht,winner_age,loser_id,loser_name,loser_hand,loser_ht,loser_age,score,round,winner_rank,winner_rank_points,loser_rank,loser_rank_points
Hard,128,G,20170116,126094,Andrey Rublev,R,188.0,19.2,104229,Yen Hsun Lu,R,180.0,33.4,4-6 6-3 7-6(0) 6-3,R128,152.0,383.0,60.0,786.0
Hard,128,G,20170116,200282,Alex De Minaur,R,183.0,17.9,105589,Gerald Melzer,L,188.0,26.5,5-7 6-3 2-6 7-6(2) 6-1,R128,301.0,164.0,87.0,648.0
Hard,128,G,20170116,105023,Sam Querrey,R,198.0,29.2,111460,Quentin Halys,R,191.0,20.2,6-7(10) 7-6(4) 6-3 6-4,R128,32.0,1355.0,155.0,379.0
Hard,128,G,20170116,104545,John Isner,R,206.0,31.7,104505,Konstantin Kravchuk,R,190.0,31.8,6-3 6-4 6-7(5) 6-1,R128,19.0,1850.0,88.0,642.0
Hard,128,G,20170116,104999,Mischa Zverev,L,190.0,29.4,104198,Guillermo Garcia Lopez,R,188.0,33.6,6-3 7-6(5) 6-4,R128,50.0,894.0,74.0,700.0
Hard,128,G,20170116,104291,Malek Jaziri,R,185.0,32.9,104424,Go Soeda,R,178.0,32.3,6-3 6-4 6-3,R128,56.0,824.0,139.0,431.0
Hard,128,G,20170116,122330,Alexander Bublik,R,196.0,19.5,106298,Lucas Pouille,R,185.0,22.8,6-0 3-6 6-3 6-4,R128,207.0,268.0,16.0,2131.0
Hard,128,G,20170116,104607,Tomas Berdych,R,196.0,31.3,104563,Luca Vanni,R,198.0,31.6,6-1 RET,R128,10.0,3060.0,157.0,373.0
Hard,128,G,20170116,105992,Ryan Harrison,R,183.0,24.6,103917,Nicolas Mahut,R,190.0,34.9,6-3 6-4 6-2,R128,82.0,664.0,41.0,1085.0
Hard,128,G,20170116,111511,Noah Rubin,R,175.0,20.9,106216,Bjorn Fratangelo,R,183.0,23.4,6-7(4) 7-5 3-6 6-2 6-2,R128,200.0,274.0,113.0,519.0
Hard,128,G,20170116,103819,Roger Federer,R,185.0,35.4,103781,Jurgen Melzer,L,183.0,35.6,7-5 3-6 6-2 6-2,R128,17.0,1980.0,300.0,164.0
Hard,128,G,20170116,105041,Lukas Lacko,R,185.0,29.2,105077,Albert Ramos,L,188.0,28.9,4-6 7-5 1-6 6-4 6-3,R128,121.0,486.0,26.0,1435.0
Hard,128,G,20170116,104534,Dudi Sela,R,175.0,31.7,104719,Marcel Granollers,R,190.0,30.7,5-7 6-3 6-2 6-0,R128,67.0,731.0,38.0,1123.0
Hard,128,G,20170116,104871,Jeremy Chardy,R,188.0,29.9,104597,Nicolas Almagro,R,183.0,31.4,4-0 RET,R128,72.0,705.0,42.0,1040.0
Hard,128,G,20170116,105453,Kei Nishikori,R,178.0,27.0,105723,Andrey Kuznetsov,R,185.0,25.9,5-7 6-1 6-4 6-7(6) 6-2,R128,5.0,5010.0,45.0,1015.0
Hard,128,G,20170116,104527,Stan Wawrinka,R,183.0,31.8,105373,Martin Klizan,L,190.0,27.5,4-6 6-4 7-5 4-6 6-4,R128,4.0,5155.0,34.0,1230.0
