surface,draw_size,tourney_level,tourney_date,winner_id,winner_name,winner_hand,winner_ht,winner_age,loser_id,loser_name,loser_hand,loser_ht,loser_age,score,round,winner_rank,winner_rank_points,loser_rank,loser_rank_points
Hard,24,A,20200106,105583,Dusan Lajovic,R,180.0,29.5,144750,Lloyd Harris,R,193.0,22.8,3-6 7-6(4) 6-3,RR,34.0,1251.0,99.0,569.0
Hard,24,A,20200106,104925,Novak Djokovic,R,188.0,32.6,106426,Cristian Garin,R,185.0,23.6,6-3 6-3,RR,2.0,9055.0,33.0,1291.0
Hard,24,A,20200106,105583,Dusan Lajovic,R,180.0,29.5,111797,Nicolas Jarry,R,198.0,24.2,6-2 7-6(3),RR,34.0,1251.0,77.0,675.0
Hard,24,A,20200106,104731,Kevin Anderson,R,203.0,33.6,105332,Benoit Paire,R,196.0,30.6,2-6 7-6(1) 7-6(5),RR,147.0,360.0,24.0,1538.0
Hard,24,A,20200106,104468,Gilles Simon,R,183.0,35.0,144750,Lloyd Harris,R,193.0,22.8,2-6 6-2 6-2,RR,57.0,910.0,99.0,569.0
Hard,24,A,20200106,104792,Gael Monfils,R,193.0,33.3,106426,Cristian Garin,R,185.0,23.6,6-3 7-5,RR,9.0,2530.0,33.0,1291.0
Hard,24,A,20200106,105332,Benoit Paire,R,196.0,30.6,111797,Nicolas Jarry,R,198.0,24.2,6-7(3) 6-3 6-3,RR,24.0,1538.0,77.0,675.0
Hard,24,A,20200106,104731,Kevin Anderson,R,203.0,33.6,106426,Cristian Garin,R,185.0,23.6,6-0 6-3,RR,147.0,360.0,33.0,1291.0
Hard,24,A,20200106,144750,Lloyd Harris,R,193.0,22.8,111797,Nicolas Jarry,R,198.0,24.2,6-4 6-4,RR,99.0,569.0,77.0,675.0
Hard,24,A,20200106,104745,Rafael Nadal,L,185.0,33.5,106415,Yoshihito Nishioka,L,170.0,24.2,7-6(4) 6-4,RR,1.0,9985.0,72.0,764.0
Hard,24,A,20200106,105138,Roberto Bautista Agut,R,183.0,31.7,104424,Go Soeda,R,178.0,35.3,6-2 6-4,RR,10.0,2335.0,119.0,461.0
Hard,24,A,20200106,104745,Rafael Nadal,L,185.0,33.5,105932,Nikoloz Basilashvili,R,185.0,27.8,6-3 7-5,RR,1.0,9985.0,26.0,1450.0
Hard,24,A,20200106,105138,Roberto Bautista Agut,R,183.0,31.7,106223,Aleksandre Metreveli,R,183.0,26.4,6-0 6-0,RR,10.0,2335.0,678.0,29.0
Hard,24,A,20200106,104745,Rafael Nadal,L,185.0,33.5,104655,Pablo Cuevas,R,180.0,34.0,6-2 6-1,RR,1.0,9985.0,45.0,1097.0
Hard,24,A,20200106,105138,Roberto Bautista Agut,R,183.0,31.7,208364,Franco Roncadelli,L,185.0,19.9,6-1 6-2,RR,10.0,2335.0,,
Hard,24,A,20200106,106415,Yoshihito Nishioka,L,170.0,24.2,105932,Nikoloz Basilashvili,R,185.0,27.8,6-2 6-3,RR,72.0,764.0,26.0,1450.0
Hard,24,A,20200106,104424,Go Soeda,R,178.0,35.3,106223,Aleksandre Metreveli,R,183.0,26.4,4-6 6-3 6-2,RR,119.0,461.0,678.0,29.0
Hard,24,A,20200106,106415,Yoshihito Nishioka,L,170.0,24.2,104655,Pablo Cuevas,R,180.0,34.0,6-0 6-1,RR,72.0,764.0,45.0,1097.0
Hard,24,A,20200106,104424,Go Soeda,R,178.0,35.3,105899,Martin Cuevas,R,188.0,27.9,6-1 6-3,RR,119.0,461.0,523.0,52.0
Hard,24,A,20200106,105932,Nikoloz Basilashvili,R,185.0,27.8,104655,Pablo Cuevas,R,180.0,34.0,6-4 1-6 6-4,RR,26.0,1450.0,45.0,1097.0
Hard,24,A,20200106,106223,Aleksandre Metreveli,R,183.0,26.4,208364,Franco Roncadelli,L,185.0,19.9,6-2 6-1,RR,678.0,29.0,,
Hard,24,A,20200106,105554,Daniel Evans,R,175.0,29.6,105676,David Goffin,R,180.0,29.0,6-4 6-4,RR,42.0,1124.0,11.0,2335.0
Hard,24,A,20200106,104327,Steve Darcis,R,178.0,35.8,111815,Cameron Norrie,L,188.0,24.3,6-2 6-4,RR,200.0,242.0,52.0,975.0
Hard,24,A,20200106,105676,David Goffin,R,180.0,29.0,105777,Grigor Dimitrov,R,188.0,28.6,4-6 6-2 6-2,RR,11.0,2335.0,20.0,1702.0
Hard,24,A,20200106,106220,Dimitar Kuzmanov,R,183.0,26.4,104327,Steve Darcis,R,178.0,35.8,6-0 6-3,RR,417.0,80.0,200.0,242.0
Hard,24,A,20200106,105676,David Goffin,R,180.0,29.0,105430,Radu Albot,R,175.0,30.1,6-4 6-1,RR,11.0,2335.0,46.0,1067.0
Hard,24,A,20200106,104327,Steve Darcis,R,178.0,35.8,126612,Alexander Cozbinov,R,188.0,24.6,6-4 6-7(4) 7-5,RR,200.0,242.0,816.0,18.0
Hard,24,A,20200106,105777,Grigor Dimitrov,R,188.0,28.6,105554,Daniel Evans,R,175.0,29.6,2-6 6-4 6-1,RR,20.0,1702.0,42.0,1124.0
Hard,24,A,20200106,111815,Cameron Norrie,L,188.0,24.3,106220,Dimitar Kuzmanov,R,183.0,26.4,6-2 3-6 6-2,RR,52.0,975.0,417.0,80.0
Hard,24,A,20200106,105554,Daniel Evans,R,175.0,29.6,105430,Radu Albot,R,175.0,30.1,6-2 6-2,RR,42.0,1124.0,46.0,1067.0
Hard,24,A,20200106,111815,Cameron Norrie,L,188.0,24.3,126612,Alexander Cozbinov,R,188.0,24.6,6-2 6-2,RR,52.0,975.0,816.0,18.0
Hard,24,A,20200106,105777,Grigor Dimitrov,R,188.0,28.6,105430,Radu Albot,R,175.0,30.1,6-2 6-3,RR,20.0,1702.0,46.0,1067.0
Hard,24,A,20200106,106220,Dimitar Kuzmanov,R,183.0,26.4,126612,Alexander Cozbinov,R,188.0,24.6,6-1 7-5,RR,417.0,80.0,816.0,18.0
Hard,24,A,20200106,106421,Daniil Medvedev,R,198.0,23.9,104926,Fabio Fognini,R,178.0,32.6,1-6 6-1 6-3,RR,5.0,5705.0,12.0,2290.0
Hard,24,A,20200106,111575,Karen Khachanov,R,198.0,23.6,105882,Stefano Travaglia,R,185.0,28.0,7-5 6-3,RR,17.0,1840.0,82.0,637.0
Hard,24,A,20200106,106421,Daniil Medvedev,R,198.0,23.9,104545,John Isner,R,206.0,34.6,6-3 6-1,RR,5.0,5705.0,19.0,1770.0
Hard,24,A,20200106,111575,Karen Khachanov,R,198.0,23.6,126203,Taylor Fritz,R,193.0,22.1,3-6 7-5 6-1,RR,17.0,1840.0,31.0,1315.0
Hard,24,A,20200106,106421,Daniil Medvedev,R,198.0,23.9,134770,Casper Ruud,R,183.0,21.0,6-3 7-6(6),RR,5.0,5705.0,53.0,949.0
Hard,24,A,20200106,111575,Karen Khachanov,R,198.0,23.6,126340,Viktor Durasovic,R,185.0,22.8,6-2 6-1,RR,17.0,1840.0,329.0,117.0
Hard,24,A,20200106,104926,Fabio Fognini,R,178.0,32.6,104545,John Isner,R,206.0,34.6,6-4 7-6(5),RR,12.0,2290.0,19.0,1770.0
Hard,24,A,20200106,105882,Stefano Travaglia,R,185.0,28.0,126203,Taylor Fritz,R,193.0,22.1,7-6(3) 7-6(1),RR,82.0,637.0,31.0,1315.0
Hard,24,A,20200106,134770,Casper Ruud,R,183.0,21.0,104926,Fabio Fognini,R,178.0,32.6,6-2 6-2,RR,53.0,949.0,12.0,2290.0
Hard,24,A,20200106,105882,Stefano Travaglia,R,185.0,28.0,126340,Viktor Durasovic,R,185.0,22.8,6-1 6-1,RR,82.0,637.0,329.0,117.0
Hard,24,A,20200106,134770,Casper Ruud,R,183.0,21.0,104545,John Isner,R,206.0,34.6,6-7(3) 7-6(10) 7-5,RR,53.0,949.0,19.0,1770.0
Hard,24,A,20200106,126203,Taylor Fritz,R,193.0,22.1,126340,Viktor Durasovic,R,185.0,22.8,6-2 6-2,RR,31.0,1315.0,329.0,117.0
Hard,24,A,20200106,106432,Borna Coric,R,188.0,23.1,106233,Dominic Thiem,R,185.0,26.3,7-6(4) 2-6 6-3,RR,28.0,1415.0,4.0,5825.0
Hard,24,A,20200106,105227,Marin Cilic,R,198.0,31.2,110602,Dennis Novak,R,183.0,26.3,6-7(4) 6-4 6-4,RR,38.0,1165.0,105.0,524.0
Hard,24,A,20200106,106233,Dominic Thiem,R,185.0,26.3,106043,Diego Schwartzman,R,170.0,27.3,6-3 7-6(3),RR,4.0,5825.0,13.0,2125.0
Hard,24,A,20200106,110602,Dennis Novak,R,183.0,26.3,105550,Guido Pella,L,185.0,29.6,0-6 6-4 6-4,RR,105.0,524.0,25.0,1530.0
Hard,24,A,20200106,128034,Hubert Hurkacz,R,196.0,22.8,106233,Dominic Thiem,R,185.0,26.3,3-6 6-4 7-6(5),RR,37.0,1198.0,4.0,5825.0
Hard,24,A,20200106,200390,Kacper Zuk,R,183.0,20.9,110602,Dennis Novak,R,183.0,26.3,5-7 7-6(3) 6-3,RR,448.0,70.0,105.0,524.0
Hard,24,A,20200106,106043,Diego Schwartzman,R,170.0,27.3,106432,Borna Coric,R,188.0,23.1,6-2 6-2,RR,13.0,2125.0,28.0,1415.0
Hard,24,A,20200106,105550,Guido Pella,L,185.0,29.6,105227,Marin Cilic,R,198.0,31.2,7-6(1) 6-3,RR,25.0,1530.0,38.0,1165.0
Hard,24,A,20200106,128034,Hubert Hurkacz,R,196.0,22.8,106432,Borna Coric,R,188.0,23.1,6-2 6-2,RR,37.0,1198.0,28.0,1415.0
Hard,24,A,20200106,105227,Marin Cilic,R,198.0,31.2,200390,Kacper Zuk,R,183.0,20.9,7-6(8) 6-4,RR,38.0,1165.0,448.0,70.0
Hard,24,A,20200106,128034,Hubert Hurkacz,R,196.0,22.8,106043,Diego Schwartzman,R,170.0,27.3,4-6 6-2 6-3,RR,37.0,1198.0,13.0,2125.0
Hard,24,A,20200106,105550,Guido Pella,L,185.0,29.6,111794,Kamil Majchrzak,R,183.0,23.9,6-2 2-6 6-2,RR,25.0,1530.0,97.0,575.0
Hard,24,A,20200106,126774,Stefanos Tsitsipas,R,193.0,21.4,100644,Alexander Zverev,R,198.0,22.7,6-1 6-4,RR,6.0,5300.0,7.0,3345.0
Hard,24,A,20200106,105526,Jan Lennard Struff,R,193.0,29.7,133018,Michail Pervolarakis,R,193.0,23.5,6-4 6-1,RR,35.0,1245.0,486.0,62.0
Hard,24,A,20200106,133430,Denis Shapovalov,L,185.0,20.7,100644,Alexander Zverev,R,198.0,22.7,6-2 6-2,RR,14.0,2050.0,7.0,3345.0
Hard,24,A,20200106,105526,Jan Lennard Struff,R,193.0,29.7,200000,Felix Auger Aliassime,R,193.0,19.4,6-1 6-4,RR,35.0,1245.0,21.0,1636.0
Hard,24,A,20200106,200282,Alex De Minaur,R,183.0,20.8,100644,Alexander Zverev,R,198.0,22.7,4-6 7-6(3) 6-2,RR,18.0,1775.0,7.0,3345.0
Hard,24,A,20200106,106401,Nick Kyrgios,R,193.0,24.6,105526,Jan Lennard Struff,R,193.0,29.7,6-4 7-6(4),RR,29.0,1375.0,35.0,1245.0
Hard,24,A,20200106,133430,Denis Shapovalov,L,185.0,20.7,126774,Stefanos Tsitsipas,R,193.0,21.4,7-6(6) 7-6(4),RR,14.0,2050.0,6.0,5300.0
Hard,24,A,20200106,200000,Felix Auger Aliassime,R,193.0,19.4,133018,Michail Pervolarakis,R,193.0,23.5,6-1 6-3,RR,21.0,1636.0,486.0,62.0
Hard,24,A,20200106,106401,Nick Kyrgios,R,193.0,24.6,126774,Stefanos Tsitsipas,R,193.0,21.4,7-6(7) 6-7(3) 7-6(5),RR,29.0,1375.0,6.0,5300.0
Hard,24,A,20200106,105357,John Millman,R,183.0,30.5,133018,Michail Pervolarakis,R,193.0,23.5,4-6 6-1 7-6(1),RR,48.0,1026.0,486.0,62.0
Hard,24,A,20200106,200282,Alex De Minaur,R,183.0,20.8,133430,Denis Shapovalov,L,185.0,20.7,6-7(6) 6-4 6-2,RR,18.0,1775.0,14.0,2050.0
Hard,24,A,20200106,105357,John Millman,R,183.0,30.5,200000,Felix Auger Aliassime,R,193.0,19.4,6-4 6-2,RR,48.0,1026.0,21.0,1636.0
Hard,32,A,20200106,126094,Andrey Rublev,R,188.0,22.2,144895,Corentin Moutet,L,178.0,20.7,6-2 7-6(3),F,23.0,1584.0,81.0,638.0
Hard,32,A,20200106,144895,Corentin Moutet,L,178.0,20.7,104527,Stan Wawrinka,R,183.0,34.7,3-6 7-5 6-3,SF,81.0,638.0,15.0,1955.0
Hard,32,A,20200106,126094,Andrey Rublev,R,188.0,22.2,200175,Miomir Kecmanovic,R,183.0,20.3,6-3 6-1,SF,23.0,1584.0,62.0,881.0
Hard,32,A,20200106,104527,Stan Wawrinka,R,183.0,34.7,105379,Aljaz Bedene,R,181.0,30.4,6-3 6-4,QF,15.0,1955.0,58.0,905.0
Hard,32,A,20200106,144895,Corentin Moutet,L,178.0,20.7,104269,Fernando Verdasco,L,188.0,36.1,6-4 4-6 6-4,QF,81.0,638.0,49.0,1025.0
Hard,32,A,20200106,200175,Miomir Kecmanovic,R,183.0,20.3,105916,Marton Fucsovics,R,188.0,27.9,6-2 6-0,QF,62.0,881.0,70.0,790.0
Hard,32,A,20200106,126094,Andrey Rublev,R,188.0,22.2,105732,Pierre Hugues Herbert,R,188.0,28.8,6-4 6-3,QF,23.0,1584.0,65.0,840.0
Hard,32,A,20200106,104527,Stan Wawrinka,R,183.0,34.7,104871,Jeremy Chardy,R,188.0,32.8,6-3 6-4,R16,15.0,1955.0,54.0,920.0
Hard,32,A,20200106,105379,Aljaz Bedene,R,181.0,30.4,122330,Alexander Bublik,R,196.0,22.5,6-3 7-5,R16,58.0,905.0,55.0,919.0
Hard,32,A,20200106,144895,Corentin Moutet,L,178.0,20.7,105683,Milos Raonic,R,196.0,29.0,7-6(4) 7-6(4),R16,81.0,638.0,32.0,1305.0
Hard,32,A,20200106,104269,Fernando Verdasco,L,188.0,36.1,105936,Filip Krajinovic,R,185.0,27.8,7-5 4-6 6-0,R16,49.0,1025.0,40.0,1148.0
Hard,32,A,20200106,105916,Marton Fucsovics,R,188.0,27.9,117356,Cem Ilkel,R,185.0,24.3,6-1 6-4,R16,70.0,790.0,279.0,144.0
Hard,32,A,20200106,200175,Miomir Kecmanovic,R,183.0,20.3,104542,Jo-Wilfried Tsonga,R,188.0,34.7,7-6(9) 6-1,R16,62.0,881.0,30.0,1340.0
Hard,32,A,20200106,105732,Pierre Hugues Herbert,R,188.0,28.8,111513,Laslo Djere,R,188.0,24.5,6-1 6-3,R16,65.0,840.0,39.0,1151.0
Hard,32,A,20200106,126094,Andrey Rublev,R,188.0,22.2,105062,Mikhail Kukushkin,R,183.0,32.0,6-4 6-2,R16,23.0,1584.0,66.0,816.0
Hard,32,A,20200106,104871,Jeremy Chardy,R,188.0,32.8,106296,Gregoire Barrere,R,183.0,25.8,6-3 3-6 6-3,R32,54.0,920.0,83.0,636.0
Hard,32,A,20200106,105379,Aljaz Bedene,R,181.0,30.4,144707,Mikael Ymer,R,183.0,21.3,3-6 6-4 6-3,R32,58.0,905.0,76.0,681.0
Hard,32,A,20200106,122330,Alexander Bublik,R,196.0,22.5,105173,Adrian Mannarino,L,183.0,31.5,6-3 6-4,R32,55.0,919.0,43.0,1111.0
Hard,32,A,20200106,144895,Corentin Moutet,L,178.0,20.7,105815,Tennys Sandgren,R,188.0,28.4,7-6(3) 6-4,R32,81.0,638.0,68.0,803.0
Hard,32,A,20200106,104269,Fernando Verdasco,L,188.0,36.1,104665,Pablo Andujar,R,180.0,33.9,6-4 6-3,R32,49.0,1025.0,64.0,867.0
Hard,32,A,20200106,105936,Filip Krajinovic,R,185.0,27.8,106378,Kyle Edmund,R,188.0,24.9,4-6 6-3 6-3,R32,40.0,1148.0,69.0,800.0
Hard,32,A,20200106,105916,Marton Fucsovics,R,188.0,27.9,126207,Frances Tiafoe,R,188.0,21.9,6-4 4-6 6-4,R32,70.0,790.0,47.0,1050.0
Hard,32,A,20200106,117356,Cem Ilkel,R,185.0,24.3,105575,Ricardas Berankis,R,175.0,29.5,6-2 4-6 6-2,R32,279.0,144.0,67.0,804.0
Hard,32,A,20200106,200175,Miomir Kecmanovic,R,183.0,20.3,111442,Jordan Thompson,R,183.0,25.7,6-4 6-2,R32,62.0,881.0,63.0,878.0
Hard,32,A,20200106,111513,Laslo Djere,R,188.0,24.5,132283,Lorenzo Sonego,R,191.0,24.6,6-1 3-6 6-2,R32,39.0,1151.0,51.0,990.0
Hard,32,A,20200106,105732,Pierre Hugues Herbert,R,188.0,28.8,106065,Marco Cecchinato,R,185.0,27.2,6-3 6-4,R32,65.0,840.0,75.0,690.0
Hard,32,A,20200106,105062,Mikhail Kukushkin,R,183.0,32.0,104291,Malek Jaziri,R,185.0,35.9,6-0 6-3,R32,66.0,816.0,229.0,206.0
Hard,32,A,20200113,126094,Andrey Rublev,R,188.0,22.2,144750,Lloyd Harris,R,193.0,22.8,6-3 6-0,F,18.0,1799.0,91.0,594.0
Hard,32,A,20200113,144750,Lloyd Harris,R,193.0,22.8,126205,Tommy Paul,R,185.0,22.6,6-4 6-7(3) 6-3,SF,91.0,594.0,90.0,600.0
Hard,32,A,20200113,126094,Andrey Rublev,R,188.0,22.2,200000,Felix Auger Aliassime,R,193.0,19.4,7-6(5) 6-7(7) 6-4,SF,18.0,1799.0,22.0,1656.0
Hard,32,A,20200113,126205,Tommy Paul,R,185.0,22.6,105077,Albert Ramos,L,188.0,31.9,6-3 6-4,QF,90.0,600.0,42.0,1130.0
Hard,32,A,20200113,144750,Lloyd Harris,R,193.0,22.8,105807,Pablo Carreno Busta,R,188.0,28.5,6-3 6-3,QF,91.0,594.0,30.0,1377.0
Hard,32,A,20200113,126094,Andrey Rublev,R,188.0,22.2,105554,Daniel Evans,R,175.0,29.6,6-4 3-6 6-3,QF,18.0,1799.0,33.0,1324.0
Hard,32,A,20200113,200000,Felix Auger Aliassime,R,193.0,19.4,106109,Alex Bolt,L,183.0,27.0,6-3 6-0,QF,22.0,1656.0,157.0,332.0
Hard,32,A,20200113,105077,Albert Ramos,L,188.0,31.9,144719,Jaume Munar,R,183.0,22.6,7-6(3) 6-3,R16,42.0,1130.0,88.0,608.0
Hard,32,A,20200113,126205,Tommy Paul,R,185.0,22.6,104655,Pablo Cuevas,R,180.0,34.0,6-1 6-2,R16,90.0,600.0,44.0,1097.0
Hard,32,A,20200113,105807,Pablo Carreno Busta,R,188.0,28.5,104871,Jeremy Chardy,R,188.0,32.9,6-3 6-2,R16,30.0,1377.0,56.0,920.0
Hard,32,A,20200113,144750,Lloyd Harris,R,193.0,22.8,111513,Laslo Djere,R,188.0,24.6,7-6(5) 6-3,R16,91.0,594.0,40.0,1165.0
Hard,32,A,20200113,105554,Daniel Evans,R,175.0,29.6,122330,Alexander Bublik,R,196.0,22.5,7-5 6-2,R16,33.0,1324.0,55.0,934.0
Hard,32,A,20200113,126094,Andrey Rublev,R,188.0,22.2,105023,Sam Querrey,R,198.0,32.2,6-3 6-3,R16,18.0,1799.0,45.0,1080.0
Hard,32,A,20200113,106109,Alex Bolt,L,183.0,27.0,105526,Jan Lennard Struff,R,193.0,29.7,6-3 6-4,R16,157.0,332.0,37.0,1270.0
Hard,32,A,20200113,200000,Felix Auger Aliassime,R,193.0,19.4,105902,James Duckworth,R,183.0,27.9,6-3 7-6(0),R16,22.0,1656.0,96.0,576.0
Hard,32,A,20200113,105077,Albert Ramos,L,188.0,31.9,111442,Jordan Thompson,R,183.0,25.7,6-4 6-7(5) 6-3,R32,42.0,1130.0,65.0,843.0
Hard,32,A,20200113,126205,Tommy Paul,R,185.0,22.6,105379,Aljaz Bedene,R,181.0,30.4,6-4 6-4,R32,90.0,600.0,54.0,950.0
Hard,32,A,20200113,104655,Pablo Cuevas,R,180.0,34.0,124187,Reilly Opelka,R,211.0,22.3,5-7 7-6(9) 7-6(2),R32,44.0,1097.0,38.0,1227.0
Hard,32,A,20200113,104871,Jeremy Chardy,R,188.0,32.9,104468,Gilles Simon,R,183.0,35.0,6-3 7-5,R32,56.0,920.0,60.0,890.0
Hard,32,A,20200113,111513,Laslo Djere,R,188.0,24.6,200615,Alexei Popyrin,R,196.0,20.4,7-6(3) 3-6 6-4,R32,40.0,1165.0,95.0,585.0
Hard,32,A,20200113,144750,Lloyd Harris,R,193.0,22.8,106426,Cristian Garin,R,185.0,23.6,7-6(5) 3-6 6-4,R32,91.0,594.0,36.0,1285.0
Hard,32,A,20200113,122330,Alexander Bublik,R,196.0,22.5,126203,Taylor Fritz,R,193.0,22.2,6-4 7-6(4),R32,55.0,934.0,32.0,1335.0
Hard,32,A,20200113,105554,Daniel Evans,R,175.0,29.6,106228,Juan Ignacio Londero,R,180.0,26.4,6-2 6-4,R32,33.0,1324.0,51.0,1017.0
Hard,32,A,20200113,105023,Sam Querrey,R,198.0,32.2,106296,Gregoire Barrere,R,183.0,25.9,6-7(4) 6-2 7-6(5),R32,45.0,1080.0,82.0,643.0
Hard,32,A,20200113,105526,Jan Lennard Struff,R,193.0,29.7,106099,Salvatore Caruso,R,185.0,27.0,6-4 6-2,R32,37.0,1270.0,94.0,586.0
Hard,32,A,20200113,106109,Alex Bolt,L,183.0,27.0,103565,Stephane Robert,R,185.0,39.6,6-4 2-6 6-0,R32,157.0,332.0,661.0,30.0
Hard,32,A,20200113,105902,James Duckworth,R,183.0,27.9,105643,Federico Delbonis,L,190.0,29.2,6-4 6-4,R32,96.0,576.0,73.0,709.0
Hard,32,A,20200113,200005,Ugo Humbert,L,188.0,21.5,105332,Benoit Paire,R,196.0,30.6,7-6(2) 3-6 7-6(5),F,57.0,900.0,24.0,1598.0
Hard,32,A,20200113,105332,Benoit Paire,R,196.0,30.6,128034,Hubert Hurkacz,R,196.0,22.9,6-4 6-7(1) 6-2,SF,24.0,1598.0,34.0,1318.0
Hard,32,A,20200113,200005,Ugo Humbert,L,188.0,21.5,104545,John Isner,R,206.0,34.7,7-6(5) 6-4,SF,57.0,900.0,20.0,1770.0
Hard,32,A,20200113,128034,Hubert Hurkacz,R,196.0,22.9,103852,Feliciano Lopez,L,188.0,38.3,6-4 6-7(11) 6-4,QF,34.0,1318.0,61.0,888.0
Hard,32,A,20200113,105332,Benoit Paire,R,196.0,30.6,105357,John Millman,R,183.0,30.5,3-6 6-1 6-4,QF,24.0,1598.0,47.0,1071.0
Hard,32,A,20200113,104545,John Isner,R,206.0,34.7,106378,Kyle Edmund,R,188.0,25.0,7-6(5) 7-6(5),QF,20.0,1770.0,69.0,800.0
Hard,32,A,20200113,200005,Ugo Humbert,L,188.0,21.5,133430,Denis Shapovalov,L,185.0,20.7,7-5 6-4,QF,57.0,900.0,13.0,2200.0
Hard,32,A,20200113,103852,Feliciano Lopez,L,188.0,38.3,104926,Fabio Fognini,R,178.0,32.6,3-6 6-4 6-3,R16,61.0,888.0,12.0,2310.0
Hard,32,A,20200113,128034,Hubert Hurkacz,R,196.0,22.9,144707,Mikael Ymer,R,183.0,21.3,6-2 7-6(2),R16,34.0,1318.0,77.0,685.0
Hard,32,A,20200113,105357,John Millman,R,183.0,30.5,111575,Karen Khachanov,R,198.0,23.6,4-6 6-3 6-3,R16,47.0,1071.0,16.0,1995.0
Hard,32,A,20200113,105332,Benoit Paire,R,196.0,30.6,106329,Thiago Monteiro,L,183.0,25.6,4-6 6-4 6-3,R16,24.0,1598.0,86.0,616.0
Hard,32,A,20200113,106378,Kyle Edmund,R,188.0,25.0,104312,Andreas Seppi,R,190.0,35.8,6-3 7-6(4),R16,69.0,800.0,84.0,636.0
Hard,32,A,20200113,104545,John Isner,R,206.0,34.7,105815,Tennys Sandgren,R,188.0,28.4,7-6(3) 6-7(1) 6-3,R16,20.0,1770.0,101.0,553.0
Hard,32,A,20200113,200005,Ugo Humbert,L,188.0,21.5,106065,Marco Cecchinato,R,185.0,27.2,6-1 6-4,R16,57.0,900.0,76.0,690.0
Hard,32,A,20200113,133430,Denis Shapovalov,L,185.0,20.7,105577,Vasek Pospisil,R,193.0,29.5,6-4 7-6(2),R16,13.0,2200.0,146.0,360.0
Hard,32,A,20200113,103852,Feliciano Lopez,L,188.0,38.3,104665,Pablo Andujar,R,180.0,33.9,3-6 7-6(4) 6-4,R32,61.0,888.0,63.0,867.0
Hard,32,A,20200113,144707,Mikael Ymer,R,183.0,21.3,126207,Frances Tiafoe,R,188.0,21.9,6-4 5-7 6-1,R32,77.0,685.0,49.0,1050.0
